AGE,SEGMENT,GENDER,MARITAL_STATUS,PROFESSION,MARKET
40,Arts,M,Married,Professional,New York
24,Sports,M,Single,Student,Los Angeles
39,Music,M,Single,Executive,New York
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,Los Angeles
26,Sports,F,Single,Student,New York
27,Arts,M,Single,Trades,Chicago
27,Arts,M,Single,Trades,Chicago
27,Arts,M,Single,Trades,Chicago
22,Music,M,Single,Trades,Los Angeles
37,Music,F,Married,Executive,New York
33,Music,M,Married,Executive,New York
25,Sports,F,Single,Retail,Los Angeles
33,Music,M,Married,Executive,New York
43,Family,M,Married,Executive,DC
42,Music,M,Married,Executive,New York
25,Music,M,Married,Other,New York
25,Music,M,Married,Other,New York
24,Music,M,Single,Trades,New York
24,Music,M,Single,Trades,New York
38,Music,F,Married,Executive,New York
28,Sports,F,Single,Professional,New York
37,Sports,F,Single,Other,Los Angeles
36,Music,M,Single,Executive,New York
36,Music,M,Single,Executive,New York
29,Music,F,Single,Retail,Chicago
29,Arts,F,Single,Retail,Chicago
38,Music,F,Married,Sales,New York
31,Music,M,Married,Other,New York
34,Music,M,Married,Other,New York
47,Music,F,Married,Other,New York
47,Arts,F,Married,Other,Los Angeles
26,Music,F,Married,Retail,New York
47,Sports,F,Married,Professional,New York
41,Arts,M,Married,Professional,Chicago
44,Arts,F,Married,Other,Chicago
31,Music,F,Married,Other,New York
31,Family,F,Married,Other,Chicago
23,Sports,F,Single,Student,Los Angeles
42,Sports,F,Unspecified,Hospitality,New York
44,Sports,F,Unspecified,Hospitality,Los Angeles
44,Sports,F,Unspecified,Hospitality,Los Angeles
46,Arts,M,Married,Professional,Chicago
46,Arts,M,Married,Professional,Chicago
58,Arts,M,Married,Professional,Chicago
58,Family,M,Married,Professional,Chicago
28,Music,M,Single,Other,New York
42,Music,F,Married,Other,New York
42,Music,F,Married,Other,New York
41,Family,M,Married,Other,Chicago
41,Family,M,Married,Other,Chicago
27,Sports,F,Single,Professional,New York
65,Sports,F,Married,Retired,Los Angeles
37,Sports,F,Single,Other,New York
30,Music,M,Married,Other,New York
37,Sports,F,Married,Professional,New York
37,Sports,F,Married,Professional,Los Angeles
28,Sports,F,Single,Professional,Los Angeles
20,Music,M,Single,Trades,DC
20,Music,M,Single,Trades,Chicago
55,Family,M,Married,Other,Chicago
55,Family,M,Married,Other,Los Angeles
55,Family,M,Married,Other,Chicago
40,Music,M,Married,Executive,New York
22,Arts,M,Single,Other,Chicago
25,Arts,F,Married,Other,Chicago
43,Music,M,Married,Other,Chicago
24,Sports,F,Single,Other,Los Angeles
41,Arts,M,Single,Other,Chicago
41,Arts,M,Single,Other,Chicago
36,Music,F,Married,Other,New York
36,Music,F,Married,Other,New York
24,Arts,M,Single,Retail,Chicago
24,Arts,M,Single,Retail,Chicago
24,Arts,M,Single,Retail,Chicago
21,Arts,M,Single,Sales,Chicago
21,Arts,M,Single,Sales,Los Angeles
41,Music,M,Married,Trades,New York
26,Sports,F,Single,Student,Los Angeles
49,Family,M,Married,Retired,Chicago
49,Family,M,Married,Retired,DC
33,Music,M,Married,Other,New York
33,Music,M,Married,Other,New York
58,Family,M,Married,Trades,Chicago
58,Family,M,Married,Trades,Chicago
36,Arts,M,Married,Professional,New York
48,Family,M,Married,Trades,Chicago
48,Family,M,Married,Trades,Chicago
19,Sports,F,Single,Other,New York
25,Arts,F,Single,Other,Los Angeles
55,Family,M,Unspecified,Other,Chicago
55,Family,M,Unspecified,Other,Chicago
55,Family,M,Unspecified,Other,Chicago
43,Sports,F,Unspecified,Hospitality,Los Angeles
20,Arts,M,Single,Sales,Los Angeles
41,Sports,F,Married,Professional,Los Angeles
21,Arts,M,Single,Other,Chicago
46,Family,M,Married,Trades,Chicago
32,Music,F,Married,Other,New York
26,Music,M,Single,Other,Chicago
20,Sports,F,Single,Other,New York
19,Music,F,Single,Hospitality,New York
19,Music,F,Single,Hospitality,New York
19,Music,F,Single,Hospitality,New York
19,Music,F,Single,Hospitality,New York
59,Family,M,Married,Other,Chicago
45,Arts,M,Unspecified,Trades,Chicago
45,Music,F,Married,Executive,New York
40,Music,M,Married,Executive,Chicago
40,Music,M,Married,Executive,New York
41,Music,M,Married,Executive,Los Angeles
41,Music,M,Married,Executive,New York
30,Sports,F,Married,Professional,Los Angeles
30,Sports,F,Married,Professional,New York
26,Arts,F,Married,Sales,Chicago
26,Arts,F,Married,Sales,Chicago
26,Arts,M,Single,Trades,Chicago
29,Music,M,Single,Other,Chicago
34,Sports,F,Single,Professional,New York
20,Sports,F,Single,Professional,Los Angeles
30,Music,F,Married,Executive,New York
30,Music,F,Married,Executive,DC
30,Music,M,Married,Other,New York
25,Sports,F,Single,Professional,Los Angeles
25,Sports,F,Single,Professional,Los Angeles
25,Sports,F,Single,Professional,New York
45,Music,F,Married,Hospitality,New York
45,Music,F,Married,Hospitality,New York
45,Music,F,Married,Hospitality,DC
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
38,Arts,F,Married,Other,Los Angeles
28,Music,F,Married,Executive,New York
35,Sports,F,Single,Other,Los Angeles
61,Sports,F,Married,Other,Los Angeles
61,Arts,F,Married,Other,Chicago
20,Arts,M,Single,Other,Chicago
20,Arts,M,Single,Other,Chicago
29,Sports,F,Single,Professional,New York
22,Sports,F,Single,Other,Los Angeles
37,Sports,F,Single,Other,Los Angeles
24,Music,M,Single,Executive,New York
24,Music,M,Single,Executive,DC
26,Music,M,Married,Sales,New York
27,Music,M,Single,Other,Los Angeles
43,Sports,F,Married,Professional,New York
59,Arts,F,Married,Other,Chicago
41,Sports,F,Married,Professional,Los Angeles
41,Sports,F,Married,Professional,New York
30,Music,F,Married,Other,Los Angeles
30,Music,F,Married,Other,DC
30,Music,F,Married,Other,New York
30,Music,F,Married,Other,New York
30,Music,M,Married,Other,New York
25,Music,M,Single,Professional,DC
25,Music,M,Single,Professional,Los Angeles
42,Music,M,Married,Sales,Chicago
45,Sports,F,Married,Professional,Chicago
38,Sports,F,Unspecified,Hospitality,Chicago
34,Music,F,Married,Other,New York
20,Music,M,Single,Trades,New York
20,Music,M,Single,Trades,New York
33,Sports,F,Single,Other,Los Angeles
31,Music,F,Married,Executive,New York
31,Music,F,Married,Executive,New York
28,Arts,M,Single,Trades,DC
35,Music,M,Married,Trades,New York
35,Music,M,Married,Trades,New York
40,Music,M,Married,Other,New York
40,Music,M,Married,Other,New York
26,Music,M,Married,Other,New York
25,Music,M,Married,Other,New York
33,Music,F,Married,Other,New York
43,Sports,F,Married,Professional,New York
31,Arts,M,Single,Other,New York
37,Arts,M,Single,Professional,New York
29,Arts,M,Single,Retail,Chicago
19,Arts,M,Single,Retail,Chicago
59,Arts,F,Married,Other,Chicago
40,Music,M,Married,Sales,New York
40,Music,M,Married,Sales,Chicago
36,Music,M,Married,Other,New York
44,Sports,F,Unspecified,Hospitality,New York
37,Music,M,Married,Other,New York
30,Music,M,Married,Other,New York
47,Arts,M,Married,Professional,Chicago
21,Sports,M,Single,Student,Los Angeles
21,Sports,M,Single,Student,New York
21,Sports,M,Single,Student,New York
47,Sports,F,Unspecified,Hospitality,New York
24,Arts,F,Unspecified,Other,Chicago
44,Sports,F,Married,Retired,Los Angeles
44,Sports,F,Married,Retired,Los Angeles
35,Music,M,Married,Executive,New York
58,Family,M,Married,Other,Chicago
39,Arts,M,Single,Professional,Chicago
39,Arts,M,Single,Professional,Chicago
39,Arts,M,Single,Professional,Chicago
39,Arts,M,Single,Professional,Chicago
39,Music,F,Married,Other,Chicago
32,Sports,M,Single,Student,Los Angeles
32,Sports,M,Single,Student,Los Angeles
32,Music,M,Single,Student,New York
27,Sports,F,Single,Professional,New York
25,Arts,F,Married,Sales,Chicago
25,Sports,F,Single,Professional,New York
31,Music,F,Married,Other,New York
28,Arts,M,Single,Trades,Chicago
28,Arts,M,Single,Trades,Chicago
36,Sports,F,Unspecified,Hospitality,New York
34,Sports,M,Single,Student,Los Angeles
29,Music,M,Single,Professional,New York
29,Music,M,Single,Professional,New York
44,Music,F,Married,Other,New York
44,Arts,F,Married,Other,Chicago
26,Music,M,Married,Executive,New York
36,Arts,M,Married,Professional,Chicago
36,Arts,M,Married,Professional,Chicago
36,Arts,M,Married,Professional,Chicago
26,Sports,F,Single,Professional,Los Angeles
26,Music,F,Single,Professional,Los Angeles
37,Music,F,Married,Executive,Chicago
40,Music,M,Married,Executive,New York
40,Music,M,Married,Executive,Chicago
40,Music,M,Married,Executive,New York
34,Music,M,Married,Executive,DC
32,Music,M,Married,Trades,Los Angeles
32,Music,M,Married,Trades,New York
28,Sports,F,Unspecified,Professional,Chicago
28,Sports,F,Unspecified,Professional,Los Angeles
28,Sports,F,Unspecified,Professional,New York
28,Sports,F,Unspecified,Professional,New York
45,Music,F,Married,Hospitality,New York
45,Music,F,Married,Hospitality,New York
45,Arts,F,Married,Hospitality,Chicago
45,Music,F,Married,Hospitality,New York
20,Sports,M,Single,Student,Los Angeles
20,Music,M,Single,Student,New York
20,Sports,M,Single,Student,Los Angeles
20,Sports,M,Single,Student,Los Angeles
42,Music,M,Married,Trades,New York
34,Music,F,Married,Executive,New York
28,Music,M,Single,Other,New York
28,Music,M,Single,Other,New York
25,Arts,M,Single,Sales,Chicago
19,Music,M,Single,Trades,New York
19,Music,M,Single,Trades,New York
38,Music,F,Married,Executive,New York
19,Music,M,Single,Professional,New York
19,Music,M,Single,Professional,New York
19,Music,M,Single,Professional,New York
30,Family,M,Single,Trades,Chicago
30,Arts,M,Single,Trades,Chicago
30,Arts,M,Single,Trades,Chicago
39,Sports,F,Single,Professional,Los Angeles
32,Music,F,Married,Other,New York
32,Music,F,Married,Other,New York
39,Music,M,Married,Executive,New York
49,Arts,F,Married,Other,DC
41,Music,F,Married,Executive,New York
31,Music,M,Single,Other,Chicago
31,Music,M,Single,Other,New York
34,Music,M,Unspecified,Sales,Chicago
34,Music,M,Unspecified,Sales,New York
30,Music,M,Married,Trades,New York
18,Sports,M,Single,Student,Los Angeles
30,Music,M,Married,Other,Los Angeles
30,Music,M,Married,Other,New York
37,Sports,M,Married,Professional,Los Angeles
31,Sports,F,Single,Other,DC
20,Sports,M,Single,Student,New York
35,Music,M,Married,Executive,New York
35,Music,M,Married,Executive,New York
35,Music,M,Married,Executive,New York
35,Music,M,Married,Executive,New York
31,Music,M,Married,Other,New York
31,Music,M,Married,Other,New York
31,Arts,M,Married,Other,Chicago
31,Arts,M,Married,Other,Chicago
40,Arts,M,Single,Other,Chicago
19,Music,M,Single,Professional,New York
19,Music,M,Single,Professional,Los Angeles
23,Music,F,Married,Retail,New York
23,Music,F,Married,Retail,Chicago
21,Sports,F,Single,Other,Los Angeles
37,Arts,M,Single,Other,Chicago
42,Music,M,Married,Trades,DC
42,Music,M,Married,Trades,Los Angeles
38,Music,F,Married,Other,New York
27,Arts,M,Single,Trades,Chicago
27,Arts,M,Single,Trades,Chicago
35,Music,M,Married,Other,New York
35,Music,M,Married,Other,New York
34,Music,F,Married,Other,DC
29,Arts,F,Single,Other,Chicago
29,Arts,F,Single,Other,Chicago
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
37,Music,M,Married,Sales,New York
37,Music,M,Married,Sales,New York
49,Arts,F,Married,Other,Chicago
26,Sports,F,Single,Professional,Los Angeles
28,Arts,M,Single,Sales,DC
28,Arts,M,Single,Sales,Chicago
27,Sports,F,Married,Executive,Los Angeles
41,Music,F,Married,Executive,Los Angeles
27,Arts,M,Single,Sales,DC
33,Music,F,Single,Retail,New York
33,Music,F,Single,Retail,New York
33,Music,F,Single,Retail,New York
33,Music,F,Single,Retail,Los Angeles
33,Sports,F,Single,Retail,Los Angeles
43,Music,F,Married,Other,New York
29,Arts,F,Married,Sales,Chicago
45,Family,M,Married,Retired,Chicago
45,Family,M,Married,Retired,Chicago
32,Sports,F,Single,Other,Los Angeles
39,Music,F,Married,Other,New York
28,Sports,M,Married,Professional,New York
26,Music,M,Married,Other,New York
26,Music,M,Married,Other,New York
26,Music,M,Married,Other,New York
45,Arts,F,Married,Other,Chicago
45,Arts,F,Married,Other,New York
41,Music,F,Married,Other,Los Angeles
41,Music,F,Married,Other,New York
27,Arts,F,Married,Other,Chicago
33,Music,M,Married,Executive,New York
33,Music,M,Married,Executive,New York
31,Sports,F,Single,Professional,New York
35,Music,F,Unspecified,Other,DC
35,Music,F,Unspecified,Other,New York
35,Family,F,Unspecified,Other,Los Angeles
29,Arts,F,Single,Other,Los Angeles
29,Sports,F,Single,Other,New York
46,Music,F,Married,Other,Chicago
29,Music,M,Single,Professional,Los Angeles
29,Music,M,Single,Other,New York
25,Sports,F,Single,Other,Los Angeles
23,Sports,F,Single,Professional,Los Angeles
28,Sports,F,Single,Professional,New York
50,Sports,F,Married,Professional,Los Angeles
26,Music,M,Married,Other,New York
26,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
37,Music,M,Married,Other,New York
37,Sports,M,Married,Other,Los Angeles
28,Arts,F,Married,Sales,Chicago
40,Music,M,Married,Other,New York
40,Music,M,Married,Other,New York
40,Music,M,Married,Other,New York
53,Music,F,Married,Retail,New York
30,Sports,M,Single,Student,Los Angeles
30,Sports,M,Single,Student,Los Angeles
38,Sports,F,Married,Professional,Los Angeles
45,Sports,F,Unspecified,Hospitality,Los Angeles
54,Arts,M,Married,Professional,Los Angeles
54,Arts,M,Married,Professional,Chicago
41,Music,M,Married,Sales,New York
41,Music,M,Married,Sales,New York
67,Arts,F,Married,Other,Chicago
32,Sports,F,Single,Professional,New York
37,Music,F,Married,Other,New York
37,Music,F,Married,Other,New York
24,Sports,M,Single,Student,Los Angeles
24,Music,M,Single,Student,New York
21,Sports,F,Single,Sales,Los Angeles
20,Sports,F,Single,Other,Los Angeles
19,Arts,M,Single,Sales,Chicago
20,Sports,F,Single,Professional,Los Angeles
39,Sports,F,Single,Other,New York
26,Music,M,Married,Sales,New York
24,Arts,M,Single,Retail,Chicago
24,Arts,M,Single,Retail,Chicago
24,Music,M,Single,Retail,New York
42,Arts,M,Married,Professional,Chicago
29,Sports,F,Single,Professional,DC
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,New York
20,Sports,F,Single,Other,Los Angeles
20,Family,F,Single,Other,Chicago
27,Music,F,Single,Other,New York
20,Music,F,Single,Other,New York
39,Sports,F,Single,Retail,Los Angeles
25,Music,M,Married,Sales,New York
25,Music,M,Married,Sales,New York
38,Sports,F,Single,Other,New York
21,Arts,M,Single,Sales,Chicago
21,Arts,M,Single,Sales,Los Angeles
26,Music,F,Married,Retail,New York
26,Music,F,Married,Retail,New York
33,Music,M,Married,Sales,New York
33,Music,M,Married,Sales,Los Angeles
25,Arts,M,Single,Sales,Chicago
25,Arts,M,Single,Sales,Chicago
46,Sports,F,Unspecified,Sales,New York
36,Music,M,Married,Other,Chicago
27,Arts,M,Single,Trades,Chicago
27,Arts,M,Single,Trades,Chicago
39,Family,M,Married,Sales,New York
39,Family,M,Married,Sales,Chicago
39,Family,M,Married,Sales,Chicago
29,Arts,F,Married,Sales,Chicago
24,Sports,F,Single,Professional,Los Angeles
35,Music,F,Married,Other,New York
39,Music,M,Married,Sales,New York
39,Music,M,Married,Sales,New York
39,Arts,M,Married,Sales,Chicago
39,Arts,M,Married,Sales,Los Angeles
26,Arts,M,Single,Trades,Chicago
25,Arts,F,Single,Other,Chicago
56,Family,M,Married,Other,Chicago
56,Family,M,Married,Other,Chicago
43,Music,M,Married,Other,New York
25,Music,M,Single,Other,New York
25,Music,M,Single,Other,Chicago
55,Family,M,Married,Other,Chicago
55,Family,M,Married,Other,Chicago
22,Sports,F,Single,Student,Los Angeles
46,Arts,M,Unspecified,Trades,Chicago
46,Music,M,Unspecified,Trades,New York
47,Music,F,Married,Executive,New York
47,Music,F,Married,Executive,New York
26,Sports,F,Married,Other,New York
27,Arts,M,Single,Sales,Chicago
27,Music,M,Single,Sales,New York
21,Sports,F,Single,Other,Los Angeles
19,Sports,F,Single,Retail,New York
28,Arts,F,Married,Other,DC
37,Music,F,Married,Other,New York
23,Arts,F,Married,Other,Chicago
20,Music,M,Single,Trades,New York
30,Music,F,Married,Other,New York
63,Sports,F,Married,Other,Los Angeles
37,Music,M,Married,Trades,New York
37,Music,M,Married,Trades,New York
26,Sports,F,Single,Professional,Los Angeles
37,Music,F,Single,Other,New York
37,Music,F,Single,Other,New York
40,Music,M,Married,Trades,DC
40,Family,M,Married,Trades,Chicago
31,Music,M,Married,Other,New York
36,Sports,F,Married,Sales,New York
37,Sports,F,Single,Other,New York
33,Sports,F,Single,Professional,Chicago
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
34,Sports,F,Single,Retail,Los Angeles
34,Music,F,Single,Retail,Los Angeles
27,Sports,F,Single,Other,Los Angeles
31,Music,M,Married,Executive,New York
25,Sports,F,Single,Retail,Los Angeles
54,Family,M,Married,Other,New York
54,Family,M,Married,Other,Chicago
31,Sports,F,Single,Professional,New York
38,Music,F,Married,Other,New York
31,Music,F,Married,Executive,New York
31,Music,F,Married,Executive,New York
50,Family,M,Married,Other,Chicago
30,Music,F,Married,Other,New York
30,Family,F,Married,Other,Los Angeles
45,Family,M,Married,Trades,Chicago
